12 167
0.306754 0.901397 0.769531
0.783567 0.548828 0.773438
0.195993 0.626675 0.777344
0.378318 0.352945 0.78125
0.503218 0.0691383 0.785156
0.525671 0.200274 0.789062
0.839394 0.0765126 0.792969
0.471925 0.999552 0.796875
0.0252668 0.221214 0.800781
0.930794 0.995035 0.804688
0.482948 0.121753 0.808594
0.612816 0.729758 0.8125
0.940056 0.594244 0.816406
0.858812 0.0149642 0.820312
0.506642 0.647191 0.824219
0.306768 0.37073 0.828125
0.0548885 0.544749 0.832031
0.731999 0.3793 0.835938
0.680961 0.444565 0.839844
0.1532 0.716654 0.84375
0.712557 0.934413 0.847656
0.559713 0.259454 0.851562
0.406107 0.666234 0.855469
0.578038 0.0765228 0.859375
0.787975 0.655066 0.863281
0.0577325 0.749099 0.867188
0.967133 0.410132 0.871094
0.847354 0.99455 0.875
0.00625381 0.127532 0.878906
0.660533 0.551053 0.882812
0.87359 0.249317 0.886719
0.377257 0.0965897 0.890625
0.667991 0.985767 0.894531
0.783198 0.0879393 0.898438
0.344571 0.27291 0.902344
0.157096 0.0275584 0.90625
0.352778 0.998381 0.910156
0.643703 0.490096 0.914062
0.0464284 0.360295 0.917969
0.576725 0.94445 0.921875
0.974298 0.310954 0.925781
0.507264 0.867575 0.929688
0.136338 0.608152 0.933594
0.121778 0.373007 0.9375
0.106115 0.686141 0.941406
0.627822 0.590477 0.945312
0.875468 0.860271 0.949219
0.0607566 0.0427567 0.953125
0.576475 0.834867 0.957031
0.554683 0.543311 0.960938
0.734538 0.124181 0.964844
0.131847 0.902779 0.96875
0.323699 0.0743598 0.972656
0.757248 0.0245084 0.976562
0.494571 0.479461 0.980469
0.299646 0.186139 0.984375
0.41751 0.0363336 0.988281
0.269642 0.552255 0.992188
0.990929 0.52035 0.996094
224 85
0.885856 0.827394 0
0.0514785 0.360217 0.00390625
0.193925 0.997653 0.0078125
0.58583 0.526648 0.0117188
0.688683 0.15775 0.015625
0.986808 0.202282 0.0195312
0.825176 0.508991 0.0234375
0.682974 0.878535 0.0273438
0.389054 0.298257 0.03125
0.453223 0.911983 0.0351562
0.74359 0.706346 0.0390625
0.219922 0.557881 0.0429688
0.042155 0.724836 0.046875
0.781404 0.0197235 0.0507812
0.527467 0.712425 0.0546875
0.272103 0.7751 0.0585938
0.159551 0.197399 0.0625
0.405072 0.556496 0.0664062
0.631104 0.338404 0.0703125
0.948444 0.993172 0.0742188
0.999541 0.694278 0.078125
0.508493 0.0994692 0.0820312
0.879387 0.371807 0.0859375
0.197925 0.332154 0.0898438
0.315881 0.139837 0.09375
0.761162 0.300974 0.0976562
0.997748 0.537616 0.101562
0.0563877 0.88466 0.105469
0.789081 0.967677 0.109375
0.0731929 0.0625984 0.113281
0.309969 0.435511 0.117188
0.328063 0.991284 0.121094
0.525588 0.238659 0.125
0.392289 0.698774 0.128906
0.441715 0.440876 0.132812
0.888566 0.622313 0.136719
0.870216 0.11492 0.140625
0.109538 0.474894 0.144531
0.12317 0.639215 0.148438
0.646421 0.0165234 0.152344
0.736431 0.406682 0.15625
0.572834 0.977048 0.160156
0.693166 0.589219 0.164062
0.98395 0.887789 0.167969
0.581561 0.816937 0.171875
0.199259 0.847347 0.175781
0.332612 0.87548 0.179688
0.270567 0.243176 0.183594
0.983629 0.319167 0.1875
0.876776 0.239117 0.191406
0.974384 0.783765 0.195312
0.304798 0.610744 0.199219
0.0862453 0.991081 0.203125
0.44119 0.804732 0.207031
0.525982 0.621443 0.210938
0.528953 0.390061 0.214844
0.230317 0.671492 0.21875
0.404718 0.167298 0.222656
0.626926 0.692731 0.226562
0.845285 0.713173 0.230469
0.636474 0.243259 0.234375
0.139154 0.763735 0.238281
0.919443 0.465418 0.242188
0.972248 0.0857139 0.246094
0.779162 0.868424 0.25
0.796518 0.183727 0.253906
0.208682 0.464283 0.257812
0.695595 0.48777 0.261719
0.578606 0.174352 0.265625
0.0991238 0.269658 0.269531
0.67458 0.997293 0.273438
0.461074 0.0163491 0.277344
0.298942 0.335125 0.28125
0.188622 0.0937709 0.285156
0.614866 0.427139 0.289062
0.403853 0.0794732 0.292969
0.805319 0.628238 0.296875
0.270216 0.0652759 0.300781
0.890267 0.917687 0.304688
0.256392 0.937485 0.308594
0.537976 0.900273 0.3125
0.685379 0.798069 0.316406
0.0717749 0.188228 0.320312
0.00466455 0.457511 0.324219
0.59396 0.0814975 0.328125
0.981827 0.405522 0.332031
0.491939 0.520881 0.335938
0.155108 0.906643 0.339844
0.0713456 0.56707 0.34375
0.795969 0.78425 0.347656
0.358767 0.793546 0.351562
0.427633 0.996641 0.355469
0.129546 0.38834 0.359375
0.308171 0.524492 0.363281
0.464959 0.66436 0.367188
0.236224 0.16794 0.371094
0.720569 0.083424 0.375
0.473014 0.335388 0.378906
0.870474 0.0248726 0.382812
0.371228 0.384428 0.386719
0.924379 0.542275 0.390625
0.302321 0.691991 0.394531
0.613783 0.601423 0.398438
0.442971 0.233047 0.402344
0.80689 0.436272 0.40625
0.00396118 0.622087 0.410156
0.501661 0.960521 0.414062
0.761066 0.555637 0.417969
0.343063 0.218042 0.421875
0.145404 0.555241 0.425781
0.87195 0.99483 0.429688
0.703503 0.227457 0.433594
0.547062 0.460607 0.4375
0.970552 0.615655 0.441406
0.613599 0.903246 0.445312
0.0713154 0.809559 0.449219
0.374185 0.933946 0.453125
0.371133 0.470824 0.457031
0.825826 0.321111 0.460938
0.26441 0.86992 0.464844
0.915302 0.694387 0.46875
0.118857 0.128147 0.472656
0.0271653 0.956745 0.476562
0.510821 0.78128 0.480469
0.691408 0.305936 0.484375
0.556268 0.305503 0.488281
0.374689 0.627015 0.492188
0.238753 0.399656 0.496094
0.137598 0.0359591 0.5
0.935416 0.144717 0.503906
0.493244 0.18154 0.507812
0.168169 0.693557 0.511719
0.0136094 0.0235051 0.515625
0.136457 0.835134 0.519531
0.723426 0.945318 0.523438
0.626776 0.768014 0.527344
0.0217144 0.139673 0.53125
0.17494 0.26679 0.535156
0.991369 0.470426 0.539062
0.916761 0.295605 0.542969
0.404521 0.86249 0.546875
0.205319 0.74929 0.550781
0.761926 0.484932 0.554688
0.781085 0.0994597 0.558594
0.331845 0.0727808 0.5625
0.673316 0.401152 0.566406
0.685619 0.662499 0.570312
0.453926 0.738749 0.574219
0.0185225 0.263636 0.578125
0.178521 0.609807 0.582031
0.466436 0.590719 0.585938
0.932467 0.865047 0.589844
0.907339 0.763709 0.59375
0.523754 0.0215236 0.597656
0.131745 0.321689 0.601562
0.79588 0.248763 0.605469
0.847414 0.575418 0.609375
0.445992 0.122008 0.613281
0.102896 0.698936 0.617188
0.480105 0.851649 0.621094
0.739957 0.634128 0.625
0.971491 0.26029 0.628906
0.628725 0.136981 0.632812
0.99646 0.138038 0.636719
0.259964 0.999265 0.640625
0.749299 0.149773 0.644531
0.888846 0.178254 0.648438
0.648113 0.543436 0.652344
0.329207 0.283811 0.65625
0.685961 0.738546 0.660156
0.651191 0.0801104 0.664062
0.0184366 0.824917 0.667969
0.573258 0.670652 0.671875
0.785787 0.364797 0.675781
0.37638 0.0239291 0.679688
0.997833 0.951163 0.683594
0.0443539 0.504563 0.6875
0.835171 0.886943 0.691406
0.639095 0.481931 0.695312
0.648858 0.947875 0.699219
0.0976351 0.934649 0.703125
0.852546 0.779328 0.707031
0.834762 0.0674403 0.710938
0.485326 0.280129 0.714844
0.738492 0.764728 0.71875
0.867132 0.439247 0.722656
0.566974 0.757002 0.726562
0.634779 0.848233 0.730469
0.33629 0.737049 0.734375
0.0652208 0.652151 0.738281
0.160864 0.438688 0.742188
0.264086 0.480751 0.746094
0.0664631 0.416311 0.75
0.424516 0.361575 0.753906
0.995661 0.02456 0.757812
0.219353 0.220987 0.761719
0.250115 0.300983 0.765625
0.291957 0.187537 0.769531
0.434701 0.49863 0.773438
0.734131 0.833846 0.777344
0.146735 0.967796 0.78125
0.298737 0.825561 0.785156
0.248234 0.619057 0.789062
0.58477 0.374939 0.792969
0.391122 0.237874 0.796875
0.795204 0.680937 0.800781
0.918374 0.0659753 0.804688
0.943803 0.361937 0.808594
0.490108 0.457982 0.8125
0.550584 0.568635 0.816406
0.841385 0.947353 0.820312
0.828996 0.831454 0.824219
0.399877 0.757982 0.828125
0.348904 0.573783 0.832031
0.731688 0.0329202 0.835938
0.58048 0.248258 0.839844
0.880819 0.513587 0.84375
0.371954 0.128224 0.847656
0.929931 0.213637 0.851562
0.944994 0.935476 0.855469
0.164016 0.499575 0.859375
0.214023 0.909302 0.863281
0.318899 0.933356 0.867188
0.225301 0.798189 0.871094
0.186666 0.39137 0.875
0.363633 0.521523 0.878906
0.931415 0.807927 0.882812
0.740916 0.993932 0.886719
0.249485 0.117723 0.890625
0.0590791 0.305412 0.894531
0.534032 0.844144 0.898438
0.0872787 0.755358 0.902344
0.730899 0.343095 0.90625
0.42318 0.635941 0.910156
0.272667 0.564051 0.914062
0.474131 0.38649 0.917969
0.790323 0.732176 0.921875
0.957741 0.666083 0.925781
0.954426 0.734596 0.929688
0.847357 0.661523 0.933594
0.217397 0.0444724 0.9375
0.170017 0.14407 0.941406
0.633951 0.19428 0.945312
0.539181 0.140872 0.949219
0.756895 0.216527 0.953125
0.580613 0.867061 0.957031
0.994537 0.832573 0.960938
0.585684 0.0325933 0.964844
0.583516 0.127022 0.96875
0.914576 0.413583 0.972656
0.61447 0.290745 0.976562
0.114094 0.881627 0.980469
0.288572 0.389138 0.984375
0.737161 0.894781 0.988281
0.264655 0.724738 0.992188
0.109319 0.221416 0.996094
